,sku,title,productCode,perso_product_type,assets,moreColors,size,massVolume,avgColor,departmentCode,familyCode,divisionCode,price,url,slug,hasStock,hasStockRetail,hasStockOrHasStockRetail,personalize,stock.ecom,stock.retail
14,H075351CA3H,Paddock Selle charm,A024,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/075351CA3H_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,beige / natural,A,A02,01,620.0,/product/paddock-selle-charm-H075351CA3H,paddock-selle-charm,True,False,False,False,True,False
15,H075351CA1L,Paddock Selle charm,A024,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/075351CA1L_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,green,A,A02,01,620.0,/product/paddock-selle-charm-H075351CA1L,paddock-selle-charm,True,False,False,False,True,False
16,H075350CAJ7,Paddock Fer a Cheval charm,A024,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/075350CAJ7_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,blue,A,A02,01,425.0,/product/paddock-fer-a-cheval-charm-H075350CAJ7,paddock-fer-a-cheval-charm,True,False,False,False,True,False
17,H075350CA1L,Paddock Fer a Cheval charm,A024,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/075350CA1L_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,green,A,A02,01,425.0,/product/paddock-fer-a-cheval-charm-H075350CA1L,paddock-fer-a-cheval-charm,True,False,False,False,True,False
18,H075291CA9I,1938 - 19 wallet,A021,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/075291CA9I_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,pink,A,A02,01,2600.0,/product/1938-19-wallet-H075291CA9I,1938-19-wallet,True,False,False,False,True,False
19,H075124CAAA,Necto card holder,A021,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/075124CAAA_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,multi-coloured,A,A02,01,495.0,/product/necto-card-holder-H075124CAAA,necto-card-holder,True,False,False,False,True,False
20,H074670CKAA,Citizen Twill Long Combined wallet,A022,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/074670CKAA_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,multi-coloured,A,A02,01,1070.0,/product/citizen-twill-long-combined-wallet-H074670CKAA,citizen-twill-long-combined-wallet,True,False,False,False,True,False
21,H074668CA34,City 4CC card holder,A022,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/074668CA34_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,beige / natural,A,A02,01,530.0,/product/city-4cc-card-holder-H074668CA34,city-4cc-card-holder,True,False,False,False,True,False
22,H074578CAAD,Manhattan medium wallet,A022,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/074578CAAD_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,multi-coloured,A,A02,01,1210.0,/product/manhattan-medium-wallet-H074578CAAD,manhattan-medium-wallet,True,False,False,False,True,False
23,H074376CAAB,MC² Gama jungle card holder,A022,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/074376CAAB_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,multi-coloured,A,A02,01,275.0,/product/mc-gama-jungle-card-holder-H074376CAAB,mc-gama-jungle-card-holder,True,False,False,False,True,False
24,H074333CK55,"Collier de Chien Anneau key holder, small model",A024,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/074333CK55_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,red,A,A02,01,880.0,/product/collier-de-chien-anneau-key-holder-small-model-H074333CK55,collier-de-chien-anneau-key-holder-small-model,True,False,False,False,True,False
25,H073803CKAT,Calvi pouch,A022,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/073803CKAT_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,multi-coloured,A,A02,01,1100.0,/product/calvi-pouch-H073803CKAT,calvi-pouch,True,False,False,False,True,False
26,H073803CKAN,Calvi pouch,A022,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/073803CKAN_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,blue,A,A02,01,1100.0,/product/calvi-pouch-H073803CKAN,calvi-pouch,True,False,False,False,True,False
27,H073747CAAQ,MC² Gama jungle card holder,A022,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/073747CAAQ_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,brown,A,A02,01,250.0,/product/mc-gama-jungle-card-holder-H073747CAAQ,mc-gama-jungle-card-holder,True,False,False,False,True,False
28,H073746CA37,MC² Gama jungle card holder,A022,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/073746CA37_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,beige / natural,A,A02,01,250.0,/product/mc-gama-jungle-card-holder-H073746CA37,mc-gama-jungle-card-holder,True,False,False,False,True,False
29,H073732CA76,City 3CC card holder,A022,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/073732CA76_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,blue,A,A02,01,400.0,/product/city-3cc-card-holder-H073732CA76,city-3cc-card-holder,True,False,False,False,True,False
30,H073631CDM8,Constance Compact wallet,A021,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/073631CDM8_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,grey,A,A02,01,2550.0,/product/constance-compact-wallet-H073631CDM8,constance-compact-wallet,True,False,False,False,True,False
31,H073596CKAN,Bearn verso wallet,A021,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/073596CKAN_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,pink,A,A02,01,2080.0,/product/bearn-verso-wallet-H073596CKAN,bearn-verso-wallet,True,False,False,False,True,False
32,H073567CK9I,Clic 12 wallet,A021,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/073567CK9I_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,pink,A,A02,01,1750.0,/product/clic-12-wallet-H073567CK9I,clic-12-wallet,True,False,False,False,True,False
33,H073567CC89,Clic 12 wallet,A021,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/073567CC89_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,black,A,A02,01,1750.0,/product/clic-12-wallet-H073567CC89,clic-12-wallet,True,False,False,False,True,False
34,H073508CK8F,Clic 12 wallet,A021,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/073508CK8F_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,grey,A,A02,01,1650.0,/product/clic-12-wallet-H073508CK8F,clic-12-wallet,True,False,False,False,True,False
35,H073508CD10,Clic 12 wallet,A021,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/073508CD10_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,white,A,A02,01,1650.0,/product/clic-12-wallet-H073508CD10,clic-12-wallet,True,False,False,False,True,False
0,H072032CKAF,Camail key ring,A024,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/072032CKAF_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,blue,A,A02,01,790.0,/product/camail-key-ring-H072032CKAF,camail-key-ring,True,False,False,False,True,False
1,H070646CKAK,Envelope Trio wallet,A021,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/070646CKAK_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,black,A,A02,01,1120.0,/product/envelope-trio-wallet-H070646CKAK,envelope-trio-wallet,True,False,False,False,True,False
2,H070619CKAO,Ulysse mini notebook cover,A012,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/070619CKAO_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,blue,A,A01,01,335.0,/product/ulysse-mini-notebook-cover-H070619CKAO,ulysse-mini-notebook-cover,True,False,False,False,True,False
3,H069715CKAO,Paddock Bombe charm,A024,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/069715CKAO_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,multi-coloured,A,A02,01,570.0,/product/paddock-bombe-charm-H069715CKAO,paddock-bombe-charm,True,False,False,False,True,False
4,H064271CABE,Paddock Flot charm,A024,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/064271CABE_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,beige / natural,A,A02,01,355.0,/product/paddock-flot-charm-H064271CABE,paddock-flot-charm,True,False,False,False,True,False
5,H063643CK89,Poker wallet,A022,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/063643CK89_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,black,A,A02,01,910.0,/product/poker-wallet-H063643CK89,poker-wallet,True,False,False,False,True,False
6,H055800CK57,Diabolo card holder,A022,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/055800CK57_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,red,A,A02,01,310.0,/product/diabolo-card-holder-H055800CK57,diabolo-card-holder,True,False,False,False,True,False
7,H051300CK2T,Kelly classic wallet,A021,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/051300CK2T_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,blue,A,A02,01,2800.0,/product/kelly-classic-wallet-H051300CK2T,kelly-classic-wallet,True,False,False,False,True,False
8,H046000CKS3,Ulysse mini notebook cover,A012,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/046000CKS3_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,red,A,A01,01,155.0,/product/ulysse-mini-notebook-cover-H046000CKS3,ulysse-mini-notebook-cover,True,False,False,False,True,False
9,H044095CA37,MC² Fleming wallet,A022,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/044095CA37_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,beige / natural,A,A02,01,1410.0,/product/mc-fleming-wallet-H044095CA37,mc-fleming-wallet,True,False,False,False,True,False
10,H043070CK10,Dogon Duo wallet,A021,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/043070CK10_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,white,A,A02,01,1550.0,/product/dogon-duo-wallet-H043070CK10,dogon-duo-wallet,True,False,False,False,True,False
11,H039806CKS3,Bearn card holder,A021,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/039806CKS3_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,red,A,A02,01,1010.0,/product/bearn-card-holder-H039806CKS3,bearn-card-holder,True,False,False,False,True,False
12,H039785CK7W,Bearn wallet,A021,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/039785CK7W_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,blue,A,A02,01,2080.0,/product/bearn-wallet-H039785CK7W,bearn-wallet,True,False,False,False,True,False
13,H039785CK10,Bearn wallet,A021,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/039785CK10_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,white,A,A02,01,2080.0,/product/bearn-wallet-H039785CK10,bearn-wallet,True,False,False,False,True,False
14,H038534CAWX,Petit Modele agenda cover,A011,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/038534CAWX_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,orange,A,A01,01,265.0,/product/petit-modele-agenda-cover-H038534CAWX,petit-modele-agenda-cover,True,False,False,False,True,False
15,H037700CKI9,Bearn classic wallet,A021,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/037700CKI9_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,orange,A,A02,01,2050.0,/product/bearn-classic-wallet-H037700CKI9,bearn-classic-wallet,True,False,False,False,True,False
16,H057022FL6H,"Amarres earrings, small model",F051,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/057022FL6H_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,yellow,F,F05,02,310.0,/product/amarres-earrings-small-model-H057022FL6H,amarres-earrings-small-model,True,False,False,False,True,False
17,H057022FL36,"Amarres earrings, small model",F051,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/057022FL36_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,orange,F,F05,02,310.0,/product/amarres-earrings-small-model-H057022FL36,amarres-earrings-small-model,True,False,False,False,True,False
18,H044536FL6H,Lift pendant,F054,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/044536FL6H_set?a=a&size=3000,3000&extend=0,0,0,0&align=0,1'}]",False,SANS_TAILLE,,yellow,F,F05,02,310.0,/product/lift-pendant-H044536FL6H,lift-pendant,True,False,False,False,True,False
19,H243506S 15,Chevaux Au Pre shawl 140,S021,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/243506S+15_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,pink,S,S02,04,880.0,/product/chevaux-au-pre-shawl-140-H243506Sv15,chevaux-au-pre-shawl-140,True,False,False,False,True,False
20,H192040G 61065,Voltige gloves,G111,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/192040G+61_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,65,,brown,G,G01,02,800.0,/product/voltige-gloves-H192040Gv61065,voltige-gloves,True,False,False,False,True,False
21,H120440B 00SH,"Hermes Ex-Libris bracelet, small model",B641,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/120440B+00_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SH,,colorless,B,B02,09,870.0,/product/hermes-ex-libris-bracelet-small-model-H120440Bv00SH,hermes-ex-libris-bracelet-small-model,True,False,False,False,True,False
22,H120141B 00,"Hermes Ex-Libris long necklace, medium model",B640,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/120141B+00_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,B,B02,09,1690.0,/product/hermes-ex-libris-long-necklace-medium-model-H120141Bv00,hermes-ex-libris-long-necklace-medium-model,True,False,False,False,True,False
23,H0E4605D61K38,Twilly drawstring tunic,D314,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/0E4605D61K_set?a=a&size=3000,3000&extend=0,0,0,0&align=0,1'}]",False,38,,orange,D,D01,02,700.0,/product/twilly-drawstring-tunic-H0E4605D61K38,twilly-drawstring-tunic,True,False,False,False,True,False
24,H0E4603D61K42,Maxi cowl neck t-shirt,D314,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/0E4603D61K_set?a=a&size=3000,3000&extend=0,0,0,0&align=0,1'}]",False,42,,orange,D,D01,02,550.0,/product/maxi-cowl-neck-t-shirt-H0E4603D61K42,maxi-cowl-neck-t-shirt,True,False,False,False,True,False
25,H0E2821D4L538,"""Brandebourgs encadre"" Esprit Sweat twillaine sweater",D620,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/0E2821D4L5_set?a=a&size=3000,3000&extend=0,0,0,0&align=0,1'}]",False,38,,red,D,D05,02,1960.0,/product/brandebourgs-encadre-esprit-sweat-twillaine-sweater-H0E2821D4L538,brandebourgs-encadre-esprit-sweat-twillaine-sweater,True,False,False,False,True,False
26,H0E2820D47D34,"""Brandebourgs encadre"" long twillaine cardigan",D620,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/0E2820D47D_set?a=a&size=3000,3000&extend=0,0,0,0&align=0,1'}]",False,34,,beige / natural,D,D05,02,2570.0,/product/brandebourgs-encadre-long-twillaine-cardigan-H0E2820D47D34,brandebourgs-encadre-long-twillaine-cardigan,True,False,False,False,True,False
27,H0E2819D47D34,"""Brandebourgs encadre"" twillaine sweater",D620,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/0E2819D47D_set?a=a&size=3000,3000&extend=0,0,0,0&align=0,1'}]",False,34,,beige / natural,D,D05,02,1960.0,/product/brandebourgs-encadre-twillaine-sweater-H0E2819D47D34,brandebourgs-encadre-twillaine-sweater,True,False,False,False,True,False
28,H0E2803DF9C38,"""Cordelieres"" mariniere twillaine sweater",D620,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/0E2803DF9C_set?a=a&size=3000,3000&extend=0,0,0,0&align=0,1'}]",False,38,,red,D,D05,02,2060.0,/product/cordelieres-mariniere-twillaine-sweater-H0E2803DF9C38,cordelieres-mariniere-twillaine-sweater,True,False,False,False,True,False
29,H0E2708D10236,Mosaic short-sleeve cardigan,D347,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/0E2708D102_set?a=a&size=3000,3000&extend=0,0,0,0&align=0,1'}]",False,36,,black,D,D05,02,1800.0,/product/mosaic-short-sleeve-cardigan-H0E2708D10236,mosaic-short-sleeve-cardigan,True,False,False,False,True,False
30,H0E2641D89I38,Short-sleeve sweater,D346,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/0E2641D89I_set?a=a&size=3000,3000&extend=0,0,0,0&align=0,1'}]",False,38,,yellow,D,D05,02,800.0,/product/short-sleeve-sweater-H0E2641D89I38,short-sleeve-sweater,True,False,False,False,True,False
31,H0E2636DA9136,"""Chaines d'Ancres"" zipped sweater",D346,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/0E2636DA91_set?a=a&size=3000,3000&extend=0,0,0,0&align=0,1'}]",False,36,,white,D,D05,02,1860.0,/product/chaines-d-ancres-zipped-sweater-H0E2636DA9136,chaines-d-ancres-zipped-sweater,True,False,False,False,True,False
32,H0E2635DA0238,"""Chaines d'Ancres"" short-sleeve zipped sweater",D346,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/0E2635DA02_set?a=a&size=3000,3000&extend=0,0,0,0&align=0,1'}]",False,38,,black,D,D05,02,1240.0,/product/chaines-d-ancres-short-sleeve-zipped-sweater-H0E2635DA0238,chaines-d-ancres-short-sleeve-zipped-sweater,True,False,False,False,True,False
33,H080049CK37,Regate 24 belt,U023,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/080049CK37_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,beige / natural,U,U02,02,1030.0,/product/regate-24-belt-H080049CK37,regate-24-belt,True,False,False,False,True,False
34,H080048CK89,Regate 24 belt,U023,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/080048CK89_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,black,U,U02,02,1030.0,/product/regate-24-belt-H080048CK89,regate-24-belt,True,False,False,False,True,False
35,H080048CC89,Regate 24 belt,U023,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/080048CC89_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,black,U,U02,02,1030.0,/product/regate-24-belt-H080048CC89,regate-24-belt,True,False,False,False,True,False
0,H079542CCAAT3,Rivale Double Tour bracelet,F013,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/079542CCAA_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,T3,,red,F,F01,02,445.0,/product/rivale-double-tour-bracelet-H079542CCAAT3,rivale-double-tour-bracelet,True,False,False,False,True,False
1,H079530CK37,Variation pendant,F014,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/079530CK37_set?a=a&size=3000,3000&extend=0,0,0,0&align=0,1'}]",False,SANS_TAILLE,,beige / natural,F,F01,02,450.0,/product/variation-pendant-H079530CK37,variation-pendant,True,False,False,False,True,False
2,H079530CCI2,Variation pendant,F014,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/079530CCI2_set?a=a&size=3000,3000&extend=0,0,0,0&align=0,1'}]",False,SANS_TAILLE,,white,F,F01,02,450.0,/product/variation-pendant-H079530CCI2,variation-pendant,True,False,False,False,True,False
3,H079530CC37,Variation pendant,F014,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/079530CC37_set?a=a&size=3000,3000&extend=0,0,0,0&align=0,1'}]",False,SANS_TAILLE,,beige / natural,F,F01,02,450.0,/product/variation-pendant-H079530CC37,variation-pendant,True,False,False,False,True,False
4,H079529CK7U,Cercle pendant,F014,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/079529CK7U_set?a=a&size=3000,3000&extend=0,0,0,0&align=0,1'}]",False,SANS_TAILLE,,blue,F,F01,02,420.0,/product/cercle-pendant-H079529CK7U,cercle-pendant,True,False,False,False,True,False
5,H079529CK37,Cercle pendant,F014,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/079529CK37_set?a=a&size=3000,3000&extend=0,0,0,0&align=0,1'}]",False,SANS_TAILLE,,beige / natural,F,F01,02,420.0,/product/cercle-pendant-H079529CK37,cercle-pendant,True,False,False,False,True,False
6,H079529CC37,Cercle pendant,F014,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/079529CC37_set?a=a&size=3000,3000&extend=0,0,0,0&align=0,1'}]",False,SANS_TAILLE,,beige / natural,F,F01,02,420.0,/product/cercle-pendant-H079529CC37,cercle-pendant,True,False,False,False,True,False
7,H079528CKA5,O'Maillon pendant,F014,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/079528CKA5_set?a=a&size=3000,3000&extend=0,0,0,0&align=0,1'}]",False,SANS_TAILLE,,red,F,F01,02,230.0,/product/o-maillon-pendant-H079528CKA5,o-maillon-pendant,True,False,False,False,True,False
8,H079527CCI2,O'Maillon earrings,F009,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/079527CCI2_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,white,F,F01,02,400.0,/product/o-maillon-earrings-H079527CCI2,o-maillon-earrings,True,False,False,False,True,False
9,H079527CC93,O'Maillon earrings,F009,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/079527CC93_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,orange,F,F01,02,400.0,/product/o-maillon-earrings-H079527CC93,o-maillon-earrings,True,False,False,False,True,False
10,H079527CC89,O'Maillon earrings,F009,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/079527CC89_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,black,F,F01,02,400.0,/product/o-maillon-earrings-H079527CC89,o-maillon-earrings,True,False,False,False,True,False
11,H079527CC7U,O'Maillon earrings,F009,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/079527CC7U_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,blue,F,F01,02,400.0,/product/o-maillon-earrings-H079527CC7U,o-maillon-earrings,True,False,False,False,True,False
12,H079519CA7U,Variation bracelet,F013,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/079519CA7U_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,blue,F,F01,02,450.0,/product/variation-bracelet-H079519CA7U,variation-bracelet,True,False,False,False,True,False
13,H079519CA55,Variation bracelet,F013,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/079519CA55_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,red,F,F01,02,450.0,/product/variation-bracelet-H079519CA55,variation-bracelet,True,False,False,False,True,False
14,H079141CPAG,Atout 20 pouch,A021,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/079141CPAG_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,blue,A,A02,01,730.0,/product/atout-20-pouch-H079141CPAG,atout-20-pouch,True,False,False,False,True,False
15,H079062CPAG,Atout 26 pouch,A021,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/079062CPAG_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,blue,A,A02,01,980.0,/product/atout-26-pouch-H079062CPAG,atout-26-pouch,True,False,False,False,True,False
16,H079000CK89,Kelly Pocket Compact wallet,A021,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/079000CK89_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,black,A,A02,01,1080.0,/product/kelly-pocket-compact-wallet-H079000CK89,kelly-pocket-compact-wallet,True,False,False,False,True,False
17,H078545CKAA,Tarmac chimeres passport holder,A024,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/078545CKAA_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,black,A,A02,01,620.0,/product/tarmac-chimeres-passport-holder-H078545CKAA,tarmac-chimeres-passport-holder,True,False,False,False,True,False
18,H078420CAAA,Les Petits Chevaux card holder,A022,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/078420CAAA_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,multi-coloured,A,A02,01,570.0,/product/les-petits-chevaux-card-holder-H078420CAAA,les-petits-chevaux-card-holder,True,False,False,False,True,False
19,H077893CJAO,Camail key ring,A024,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/077893CJAO_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,blue,A,A02,01,790.0,/product/camail-key-ring-H077893CJAO,camail-key-ring,True,False,False,False,True,False
20,H077704CAAJ,In-the-Loop Phone To Go GM case,A021,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/077704CAAJ_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,red,A,A02,01,960.0,/product/in-the-loop-phone-to-go-gm-case-H077704CAAJ,in-the-loop-phone-to-go-gm-case,True,False,False,False,True,False
21,H057025FL6H,Hava earrings,F051,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/057025FL6H_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,yellow,F,F05,02,310.0,/product/hava-earrings-H057025FL6H,hava-earrings,True,False,False,False,True,False
22,H057022FL1G,"Amarres earrings, small model",F051,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/057022FL1G_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,blue,F,F05,02,310.0,/product/amarres-earrings-small-model-H057022FL1G,amarres-earrings-small-model,True,False,False,False,True,False
23,H057001FP00,"Allures medallion, large model",F054,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/057001FP00_set?a=a&size=3000,3000&extend=0,0,0,0&align=0,1'}]",False,SANS_TAILLE,,colorless,F,F05,02,420.0,/product/allures-medallion-large-model-H057001FP00,allures-medallion-large-model,True,False,False,False,True,False
